"","exon","WT1","WT2","WT3","WT+M1","WT+M2","WT+M2","KO-0-1","KO-0-2","KO-1-1","KO-1-2","KO-2-1","KO-2-2","KO-3-1","KO-3-2","KO-4-1","KO-4-2"
"24915","chr7:87164934-87165050",0,0,0,0,0,0,0,0.48314606741573,0,0,0,0,0,0,0,0
"24916","chr7:87219426-87219732",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"24917","chr7:87344776-87345560",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24918","chr7:87345664-87345767",1,0.28,0,1,0.280701754385965,0,0.358490566037736,0.451612903225806,0.258064516129032,0.422222222222222,1,0.24390243902439,0.26530612244898,0.345454545454545,0,0
"24919","chr7:87346335-87346430",0,0.72,0,0,0.719298245614035,1,0.641509433962264,0.548387096774194,0.741935483870968,0.577777777777778,0,0.390243902439024,0.73469387755102,0,1,1
"24920","chr7:87392566-87392644",0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,0,0.654545454545455,0,0
"24921","chr7:87536458-87536541",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"24922","chr7:87544823-87544999",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24923","chr7:876554-876800",0.519774011299435,1,0.527272727272727,0.508403361344538,0.477366255144033,0.477366255144033,0.473846153846154,0.473309608540925,0.933673469387755,1,1,1,0.52112676056338,0.941176470588235,0.504201680672269,0.533762057877814
"24924","chr7:87700416-87700572",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"24925","chr7:877905-878327",0,0,0,0,0,0,0,0,0.0663265306122449,0,0,0,0,0.0588235294117647,0.030812324929972,0
"24926","chr7:87876096-87876360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24927","chr7:87876216-87876778",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24928","chr7:88114584-88114648",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"24929","chr7:88181958-88183554",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"24930","chr7:88218859-88218942",0.604562737642586,0.626016260162602,0.555555555555556,0.701492537313433,0.608294930875576,0.6,0.674740484429066,0.666666666666667,0.548717948717949,0.536036036036036,0.540697674418605,0.560693641618497,0.6,0.594202898550725,0.668316831683168,0.56
"24931","chr7:88219976-88220065",0.395437262357414,0.373983739837398,0.444444444444444,0.298507462686567,0.391705069124424,0.4,0.325259515570934,0.333333333333333,0.451282051282051,0.463963963963964,0.459302325581395,0.439306358381503,0.4,0.405797101449275,0.331683168316832,0.44
"24932","chr7:883543-886134",0.480225988700565,0,0.472727272727273,0.491596638655462,0.522633744855967,0.522633744855967,0.526153846153846,0.526690391459075,0,0,0,0,0.47887323943662,0,0.464985994397759,0.466237942122186
"24933","chr7:886056-886134",0,0,0,0,0.104914933837429,0.113320079522863,0.161453077699294,0.150900900900901,0,0,0,0,0,0,0.19300518134715,0
"24934","chr7:90346665-90346774",1,0.491525423728814,1,1,0.479289940828402,1,1,1,1,1,1,0.444444444444444,1,1,1,0.588709677419355
"24935","chr7:90372155-90372228",0,0.508474576271186,0,0,0.520710059171598,0,0,0,0,0,0,0.555555555555556,0,0,0,0.411290322580645
"24936","chr7:90403386-90403549",0.607142857142857,0.652777777777778,1,0.761194029850746,0.457142857142857,1,1,0.770491803278688,0.361904761904762,0.735849056603774,0.388888888888889,0.702127659574468,0.633333333333333,0.693333333333333,0.739130434782609,0.769230769230769
"24937","chr7:90403434-90403549",1,1,1,1,0.564705882352941,1,1,1,0.422222222222222,1,0.477272727272727,1,1,1,1,1
"24938","chr7:90403567-90403682",0.392857142857143,0.347222222222222,0,0.238805970149254,0.19047619047619,0,0,0.229508196721311,0.161904761904762,0.264150943396226,0.185185185185185,0.297872340425532,0.366666666666667,0.306666666666667,0.260869565217391,0.230769230769231
"24939","chr7:90405519-90405612",0,0,0,0,0.435294117647059,0,0,0,0.577777777777778,0,0.522727272727273,0,0,0,0,0
"24940","chr7:90405519-90406080",0,0,0,0,0.352380952380952,0,0,0,0.476190476190476,0,0.425925925925926,0,0,0,0,0
"24941","chr7:90596321-90596718",1,1,1,1,1,1,1,1,1,1,1,0.550724637681159,1,1,1,0
"24942","chr7:90899291-90899353",0,0,0,0,0,0,0,0,0,0,0,0.449275362318841,0,0,0,0
"24943","chr7:91880055-91880702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24944","chr7:91940840-91941147",0.648936170212766,0.672131147540984,0.648648648648649,0.575757575757576,0.627906976744186,0.538461538461538,0.754385964912281,0.731707317073171,0.365079365079365,0.585365853658537,1,1,0.6,0.560606060606061,0.563636363636364,0.625
"24945","chr7:92057626-92058414",0.351063829787234,0.327868852459016,0.351351351351351,0.424242424242424,0.372093023255814,0.461538461538462,0.245614035087719,0.268292682926829,0.634920634920635,0.414634146341463,0,0,0.4,0.439393939393939,0.436363636363636,0.375
"24946","chr7:92131774-92131872",0,0,0,0,0,0.616379310344828,0,0,0,0,0,0,0,0,0,0
"24947","chr7:92134173-92134503",0.794258373205742,0.823008849557522,0.834782608695652,0.765060240963855,0.74025974025974,0.228448275862069,0.648484848484848,0.648936170212766,0.730263157894737,0.798816568047337,1,0.834437086092715,0.83448275862069,0.742857142857143,0.80672268907563,0.774193548387097
"24948","chr7:92134666-92134803",0.205741626794258,0.176991150442478,0.165217391304348,0.234939759036145,0.25974025974026,0.155172413793103,0.351515151515152,0.351063829787234,0.269736842105263,0.201183431952663,0,0.165562913907285,0.16551724137931,0.257142857142857,0.19327731092437,0.225806451612903
"24949","chr7:92242034-92246166",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24950","chr7:92245427-92245943",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"24951","chr7:92245790-92245924",1,1,1,1,1,0.1875,1,1,1,1,1,1,1,1,1,1
"24952","chr7:92245974-92246519",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24953","chr7:92447482-92447978",1,1,0,1,0,0,1,0.146666666666667,0.253731343283582,1,1,0,0.179775280898876,0.202898550724638,0.291139240506329,0.168539325842697
"24954","chr7:92448752-92449213",0,0,0,0,1,0.295238095238095,0,0.853333333333333,0.746268656716418,0,0,0.495575221238938,0.820224719101124,0.797101449275362,0.708860759493671,0.831460674157303
"24955","chr7:92449718-92450760",0,0,0,0,0,0.704761904761905,0,0,0,0,0,0.504424778761062,0,0,0,0
"24956","chr7:92522102-92522245",0,0,0,0,0,0,0,0,0.727272727272727,0,0,0,0,0,0,0
"24957","chr7:92528307-92528520",1,1,1,1,1,1,1,1,0.272727272727273,1,1,1,1,1,1,1
"24958","chr7:92528773-92529183",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24959","chr7:92590268-92590393",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24960","chr7:92774696-92774831",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"24961","chr7:92833091-92833690",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"24962","chr7:93117863-93118023",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"24963","chr7:93232340-93232500",0.674418604651163,1,1,0.610619469026549,0.797687861271676,0.708609271523179,1,0.526829268292683,1,1,1,1,0.625850340136054,0.522727272727273,0.492424242424242,0.612676056338028
"24964","chr7:93271066-93271262",0,0,0,0.123893805309735,0.202312138728324,0,0,0.11219512195122,0,0,0,0,0,0.15,0.136363636363636,0
"24965","chr7:93303460-93303550",0.325581395348837,0,0,0.265486725663717,0,0.291390728476821,0,0.360975609756098,0,0,0,0,0.374149659863946,0.327272727272727,0.371212121212121,0.387323943661972
"24966","chr7:935375-935505",0.786885245901639,0.898550724637681,0.884615384615385,1,0.875968992248062,1,0.922077922077922,1,0.787096774193548,0.740458015267176,0.848214285714286,0,0,1,1,0.861111111111111
"24967","chr7:93574289-93574730",1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0
"24968","chr7:93890591-93890753",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"24969","chr7:94004198-94004382",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24970","chr7:94509809-94510217",0,0.210526315789474,0,0,0,0,0.272727272727273,0,0,1,1,0,0.34,0,0,0
"24971","chr7:94517560-94517656",1,0.789473684210526,1,1,1,1,0.727272727272727,1,1,0,0,0,0.66,1,1,0.422535211267606
"24972","chr7:94551733-94552427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577464788732394
"24973","chr7:945762-945816",0.131147540983607,0,0,0,0.124031007751938,0,0.0779220779220779,0,0.129032258064516,0.106870229007634,0,0.384615384615385,0.538461538461538,0,0,0.138888888888889
"24974","chr7:94603290-94603452",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24975","chr7:94616867-94622626",0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0
"24976","chr7:94655990-94656210",0,1,0,0,0.44,0,0,0,1,1,1,0,0,0,0,1
"24977","chr7:94656325-94656591",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24978","chr7:94909898-94911508",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"24979","chr7:95424164-95424585",0.732876712328767,0.804166666666667,0.722972972972973,0,0.768041237113402,0.775641025641026,0.805970149253731,0.763157894736842,0.659459459459459,0.723404255319149,0.603896103896104,0.504065040650406,0.779220779220779,0.724550898203593,0.701388888888889,0.748663101604278
"24980","chr7:95434878-95435329",0.267123287671233,0.195833333333333,0.277027027027027,1,0.231958762886598,0.224358974358974,0.194029850746269,0.236842105263158,0.340540540540541,0.276595744680851,0.396103896103896,0.495934959349593,0.220779220779221,0.275449101796407,0.298611111111111,0.251336898395722
"24981","chr7:954396-954697",0.0819672131147541,0.101449275362319,0.115384615384615,0,0,0,0,0,0.0838709677419355,0.152671755725191,0.151785714285714,0.615384615384615,0.461538461538462,0,0,0
"24982","chr7:96296898-96296951",0.506072874493927,0.605633802816901,0.535433070866142,0.511764705882353,0.570652173913043,0.67948717948718,0.628571428571429,0.622093023255814,0.56551724137931,0.502645502645503,0,0.494791666666667,0.593023255813954,0.521739130434783,0.533333333333333,0.514619883040936
"24983","chr7:96321942-96322147",0.493927125506073,0.394366197183099,0.464566929133858,0.488235294117647,0.429347826086957,0.320512820512821,0.371428571428571,0.377906976744186,0.43448275862069,0.497354497354497,1,0.505208333333333,0.406976744186047,0.478260869565217,0.466666666666667,0.485380116959064
"24984","chr7:96709688-96709880",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24985","chr7:975428-975549",0.629820051413882,0.607594936708861,0.606837606837607,0.701195219123506,0.622073578595318,0.655660377358491,0.597733711048159,0.740196078431373,0.551470588235294,0.51010101010101,0.510309278350515,1,1,0.557788944723618,0.614906832298137,0.593886462882096
"24986","chr7:97869778-97869813",0,0.112970711297071,0,0.0850202429149798,0.0917874396135266,0.0837988826815642,0.102564102564103,0,0.0967741935483871,0.0985915492957746,0,0,0,0,0.111111111111111,0.116981132075472
"24987","chr7:97869778-97869977",0,0.132352941176471,0,0.105527638190955,0.109195402298851,0.0974025974025974,0.15,0,0.106719367588933,0.108108108108108,0,0,0,0,0.113122171945701,0.129707112970711
"24988","chr7:97871681-97872165",0.0514018691588785,0.0686274509803922,0,0,0,0,0,0,0,0.0888030888030888,0.129032258064516,0.15,0.0954773869346734,0.0923076923076923,0.0769230769230769,0
"24989","chr7:97872351-97872449",0.828571428571429,0.682008368200837,0.831460674157303,0.720647773279352,0.748792270531401,0.776536312849162,0.581196581196581,0.737704918032787,0.810035842293907,0.732394366197183,0.885245901639344,0.748427672955975,0.882352941176471,0.876237623762376,0.795555555555556,0.784905660377359
"24990","chr7:97872351-97872542",0.948598130841122,0.799019607843137,1,0.894472361809045,0.890804597701149,0.902597402597403,0.85,1,0.893280632411067,0.803088803088803,0.870967741935484,0.85,0.904522613065327,0.907692307692308,0.809954751131222,0.870292887029289
"24991","chr7:97969005-97969052",0,0,0,0,0,0,0,0,0.353846153846154,0.392405063291139,0,0,0,0,0,0.434782608695652
"24992","chr7:97969005-97970227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"24993","chr7:97970319-97970376",0,0,0,0,0,0,0,0,0.246153846153846,0,0,0,0,0,0,0
"24994","chr7:97970319-97970404",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"24995","chr7:97972135-97972254",1,1,1,1,1,1,1,1,0.4,0.607594936708861,1,1,1,1,1,0.565217391304348
"24996","chr7:97972135-97972985",0.171428571428571,0.205020920502092,0.168539325842697,0.194331983805668,0.159420289855072,0.139664804469274,0.316239316239316,0.262295081967213,0.0931899641577061,0.169014084507042,0.114754098360656,0.251572327044025,0.117647058823529,0.123762376237624,0.0933333333333333,0.0981132075471698
"24997","chr7:98106862-98107280",0,0,0,0,0,0,0,0,0,0,1,0,0.285714285714286,0,0,0
"24998","chr7:98137315-98137442",1,1,1,1,1,0,1,0,1,1,0,1,0.714285714285714,1,0.577777777777778,1
"24999","chr7:98185051-98185135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422222222222222,0
"25000","chr7:98203574-98203706",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"25001","chr7:98221661-98221753",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25002","chr7:98222385-98222974",0,0,1,0,1,0,0,0,0,0,0.538461538461538,0,0,0,0,0
"25003","chr7:98229039-98229166",0.527777777777778,0,0,0,0,0,0,0,0,1,0,0,0.46875,0,1,0
"25004","chr7:98250914-98251548",0,0,0,0,0,0,0,0,1,0,0,0,0.53125,0,0,0
"25005","chr7:98252126-98252232",0.472222222222222,0,0,1,0,0,0,0,0,0,0.461538461538462,0,0,0,0,1
"25006","chr7:98281667-98281937",0.102605863192182,0.168807339449541,1,0.148337595907928,0.150588235294118,0.184873949579832,1,0.144208037825059,0.128772635814889,0.0913461538461538,0.120967741935484,0.096,0.136904761904762,0.113513513513514,0.172222222222222,0.177884615384615
"25007","chr7:98282351-98282706",0.897394136807818,0.831192660550459,0,0.851662404092072,0.849411764705882,0.815126050420168,0,0.855791962174941,0.871227364185111,0.908653846153846,0.879032258064516,0.904,0.863095238095238,0.886486486486487,0.827777777777778,0.822115384615385
"25008","chr7:98362357-98362432",0.598130841121495,0.553191489361702,0,0.459459459459459,0.756756756756757,0.470588235294118,0.488888888888889,0.770833333333333,0.612244897959184,0.464646464646465,0,0.5,0,0.597560975609756,0.509090909090909,0.626666666666667
"25009","chr7:98400802-98401090",0.401869158878505,0.446808510638298,1,0.540540540540541,0.243243243243243,0.529411764705882,0.511111111111111,0.229166666666667,0.387755102040816,0.535353535353535,1,0.5,1,0.402439024390244,0.490909090909091,0.373333333333333
"25010","chr7:98619643-98620175",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"25011","chr7:98878490-98878637",0.0916666666666667,0.0634920634920635,0,0,0.159420289855072,0,0,0.0491228070175439,0,0.230769230769231,0,0,0,0,0,0
"25012","chr7:98881090-98881250",0.4875,0.465608465608466,1,0.462068965517241,0.840579710144927,0.76,1,0.178947368421053,1,0.769230769230769,1,0.688524590163934,0.445544554455446,0,0.267857142857143,1
"25013","chr7:98899679-98899767",0,0.470899470899471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25014","chr7:98908728-98908962",0.420833333333333,0,0,0.537931034482759,0,0,0,0.214035087719298,0,0,0,0,0,0,0,0
"25015","chr7:98948221-98948340",0,0,0,0,0,0,0,0,0,0,0,0,0.554455445544555,0,0,0
"25016","chr7:99011052-99011255",0,0,0,0,0,0,0,0.557894736842105,0,0,0,0,0,0,0.732142857142857,0
"25017","chr7:99031345-99031465",0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0
"25018","chr7:99032894-99033039",0,0,0,0,0,0,0,0,0,0,0,0.311475409836066,0,0,0,0
"25019","chr7:99143726-99144108",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25020","chr7:99325879-99326004",0.689029202841357,0.72577519379845,0.803191489361702,0.696629213483146,0.735588972431078,0.727987421383648,0.717948717948718,0.697108066971081,0.678520625889047,0.734939759036145,0.763461538461538,0.795634920634921,0.695121951219512,0.902869757174393,0.688266199649737,0.708064516129032
"25021","chr7:99325898-99326004",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25022","chr7:99374675-99374781",0.117478510028653,0.222222222222222,0.331325301204819,0.140495867768595,0.274285714285714,0.240875912408759,0.213114754098361,0.220238095238095,0.192982456140351,0.32319391634981,0.417061611374408,0.408045977011494,0.226190476190476,0.474576271186441,0.178743961352657,0.253658536585366
"25023","chr7:99376433-99376574",0,0,0,0,0,0,0,0,0,0,0,0,0,0.110169491525424,0,0
"25024","chr7:99377334-99377455",0.131805157593123,0,0,0.177685950413223,0,0,0,0,0.184210526315789,0.174904942965779,0,0,0,0.415254237288136,0.231884057971014,0.219512195121951
"25025","chr7:99385700-99385778",0.750716332378224,0.777777777777778,0.668674698795181,0.681818181818182,0.725714285714286,0.759124087591241,0.786885245901639,0.779761904761905,0.62280701754386,0.501901140684411,0.582938388625592,0.591954022988506,0.773809523809524,0,0.589371980676328,0.526829268292683
"25026","chr7:99385702-99385778",0.206787687450671,0.156007751937984,0.196808510638298,0.205992509363296,0.159147869674185,0.163522012578616,0.160535117056856,0.199391171993912,0.20199146514936,0.265060240963855,0.236538461538462,0.204365079365079,0.198170731707317,0,0.213660245183888,0.174193548387097
"25027","chr7:99394033-99394119",0.104183109707972,0.118217054263566,0,0.0973782771535581,0.105263157894737,0.108490566037736,0.121516164994426,0.103500761035008,0.119487908961593,0,0,0,0.106707317073171,0.0971302428256071,0.0980735551663748,0.117741935483871
"25028","chr7:99404858-99404953",0.613565650280025,0.577498033044847,0.575200918484501,0.670642201834862,0.66504854368932,0.591517857142857,0.6274328081557,0.659038901601831,0.635241301907969,0.59469696969697,0.531645569620253,0.638157894736842,0.661645422943221,0.572395128552097,0.684797768479777,0.598684210526316
"25029","chr7:99408536-99408597",0.386434349719975,0.422501966955153,0.424799081515499,0.329357798165138,0.33495145631068,0.408482142857143,0.3725671918443,0.340961098398169,0.364758698092031,0.40530303030303,0.468354430379747,0.361842105263158,0.338354577056779,0.427604871447903,0.315202231520223,0.401315789473684
"25030","chr7:99408641-99409245",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"25031","chr7:99424795-99425616",0,0,0,0,0,0,0,0,0.755555555555556,0,0,0,0,0,0,0
"25032","chr7:99434790-99435268",0.769811320754717,0.772727272727273,0,0.816326530612245,0.736842105263158,0.871428571428571,0.925925925925926,0.835526315789474,0,0,0,0,0.829113924050633,0.712230215827338,0.122026887280248,0.733812949640288
"25033","chr7:99438551-99438798",0.230188679245283,0.227272727272727,1,0.183673469387755,0.263157894736842,0.128571428571429,0.0740740740740741,0.164473684210526,0.244444444444444,0.0694597574421169,1,0.058321479374111,0.170886075949367,0.287769784172662,0.0134436401240951,0.266187050359712
"25034","chr7:99438922-99439185",1,1,1,1,0.623188405797101,1,0.658385093167702,1,1,1,1,1,1,1,1,1
"25035","chr7:99444785-99444839",0,0,0,0,0.376811594202899,0,0.341614906832298,0,0,0,0,0,0,0,0,0
"25036","chr7:99459655-99460499",1,1,1,1,1,1,1,1,1,0.61440291704649,1,0.644468313641246,1,1,0.611677479147359,1
"25037","chr7:99460086-99460193",0.912220309810671,0.924257425742574,1,0.909706546275395,0.941457586618877,0.917232021709634,0.909379247847757,0.544499381953028,0.907103825136612,0.614123006833713,1,0.644468313641246,0.919730392156863,0.932145305003427,0.579964850615114,0.927402135231317
"25038","chr7:99466111-99466163",0,0,0,0,0,0,0,0,0,0.930540242557883,0,0.941678520625889,0,0,0.864529472595657,0
"25039","chr7:99466111-99466186",0,0,0,0,0,0,0,0,0,0.38559708295351,0,0.355531686358754,0,0,0.388322520852641,0
"25040","chr7:99466129-99466197",0,0,0,0,0,0,0,0.416254635352287,0,0.385876993166287,0,0.355531686358754,0,0,0.368189806678383,0
"25041","chr7:99472890-99473056",0.421052631578947,0.347826086956522,1,1,1,0.409090909090909,1,0.393939393939394,0.5,1,1,0.444444444444444,1,1,1,1
"25042","chr7:99476240-99476480",0.578947368421053,0.652173913043478,0,0,0,0.590909090909091,0,0.606060606060606,0.5,0,0,0.555555555555556,0,0,0,0
"25043","chr7:99497862-99498842",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"25044","chr7:99499638-99500324",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"25045","chr7:99504662-99504733",0,0,1,0,0,0,0.227848101265823,1,0.215189873417722,1,0,1,0,0.229166666666667,0,0
"25046","chr7:99505254-99506458",1,1,0,1,1,1,0.772151898734177,0,0.784810126582278,0,1,0,1,0.770833333333333,1,1
