ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
19744	"ENSG00000262879.8"	"ENSG00000262879"	chr17	-	47033319	47033381	47054117	47054213	47021184	47021721	47056459	47056753	19744	36,32	13,10	44,48,10	10,7,6	245	211	0.360184694907	0.9091381356234214	0.705,0.734	0.791,0.855,0.589	-0.025
19746	"ENSG00000262879.8"	"ENSG00000262879"	chr17	-	47035043	47035126	47054117	47054213	47033277	47033381	47056459	47056753	19746	68,43	6,0	70,80,25	6,1,1	245	232	0.655794715554	1.0	0.915,1.0	0.917,0.987,0.959	0.003
19748	"ENSG00000146576.13"	"INTS15"	chr7	+	6591645	6591867	6594434	6594600	6590020	6590475	6599828	6600356	19748	113,70	492,425	109,98,83	572,440,327	298	298	0.47111921762	0.9935783389560341	0.187,0.141	0.16,0.182,0.202	-0.017
19749	"ENSG00000146576.13"	"INTS15"	chr7	+	6591702	6591867	6594434	6594600	6590143	6590475	6599828	6599892	19749	9,13	492,425	12,7,9	572,440,327	298	298	0.640284957179	1.0	0.018,0.03	0.021,0.016,0.027	0.003
19750	"ENSG00000117758.14"	"STX12"	chr1	+	27789561	27789631	27793532	27793632	27773218	27773425	27801677	27801815	19750	45,45	79,46	84,62,45	85,71,55	219	249	0.378142893463	0.9217849798397815	0.393,0.527	0.529,0.498,0.482	-0.043
19751	"ENSG00000117758.14"	"STX12"	chr1	+	27810245	27810289	27812162	27812268	27801677	27801815	27817850	27817923	19751	62,31	68,33	48,45,30	66,61,42	193	255	0.252299637905	0.7938317528472807	0.546,0.554	0.49,0.494,0.486	0.06
19762	"ENSG00000082898.19"	"XPO1"	chr2	-	61488164	61488271	61492034	61492196	61485767	61485962	61492324	61492481	19762	3,0	955,637	1,3,0	989,772,510	298	256	1	1.0	0.003,0.0	0.001,0.003,0.0	0.0
19763	"ENSG00000082898.19"	"XPO1"	chr2	-	61488164	61488271	61492034	61492198	61485767	61485962	61492324	61492481	19763	1084,668	955,637	1024,919,654	989,772,510	298	256	0.560659497206	1.0	0.494,0.474	0.471,0.506,0.524	-0.016
19764	"ENSG00000082898.19"	"XPO1"	chr2	-	61488587	61488771	61490641	61490776	61488164	61488271	61492034	61492198	19764	875,555	828,594	866,748,457	742,631,420	284	298	0.173085962834	0.6748511947883834	0.526,0.495	0.55,0.554,0.533	-0.035
19765	"ENSG00000082898.19"	"XPO1"	chr2	-	61498672	61498792	61501995	61502040	61496878	61497007	61502248	61502310	19765	267,146	1033,712	222,171,118	1007,790,574	194	269	0.489189789634	1.0	0.264,0.221	0.234,0.231,0.222	0.013
19766	"ENSG00000082898.19"	"XPO1"	chr2	-	61499712	61499894	61501995	61502040	61498864	61498913	61502248	61502310	19766	267,147	859,591	222,171,118	684,627,411	194	298	0.688507823093	1.0	0.323,0.276	0.333,0.295,0.306	-0.012
19767	"ENSG00000082898.19"	"XPO1"	chr2	-	61501995	61502040	61502248	61502310	61499712	61499894	61522610	61522683	19767	464,306	208,153	449,359,293	202,171,86	211	194	0.274156450926	0.8189206445860072	0.672,0.648	0.671,0.659,0.758	-0.036
19768	"ENSG00000082898.19"	"XPO1"	chr2	-	61502248	61502310	61522610	61522683	61499712	61499894	61526419	61526521	19768	520,348	5,6	505,416,286	5,5,3	222	211	0.918374630178	1.0	0.99,0.982	0.99,0.988,0.989	-0.003
19769	"ENSG00000082898.19"	"XPO1"	chr2	-	61502248	61502310	61522610	61522683	61499712	61499894	61533771	61533903	19769	0,4	5,5	2,12,0	5,5,3	222	211	0.41686908217	0.9583307539656402	0.0,0.432	0.275,0.695,0.0	-0.107
19770	"ENSG00000082898.19"	"XPO1"	chr2	-	61502248	61502310	61522610	61522683	61501995	61502040	61526419	61526453	19770	519,342	359,258	504,410,288	297,277,180	222	211	0.238765883947	0.7740330212953122	0.579,0.558	0.617,0.585,0.603	-0.033
19771	"ENSG00000082898.19"	"XPO1"	chr2	-	61502248	61502310	61522610	61522683	61501995	61502040	61537561	61537668	19771	0,0	360,257	3,0,2	297,277,180	222	211	1	1.0	0.0,0.0	0.01,0.0,0.01	-0.007
19772	"ENSG00000082898.19"	"XPO1"	chr2	-	61522610	61522683	61526419	61526521	61502248	61502310	61533771	61533903	19772	848,571	363,221	863,822,450	282,271,188	251	222	0.189708385683	0.7023443651262532	0.674,0.696	0.73,0.728,0.679	-0.027
19773	"ENSG00000082898.19"	"XPO1"	chr2	-	61522610	61522683	61533771	61533903	61502248	61502310	61537561	61537668	19773	679,464	363,221	682,557,359	287,261,187	281	222	0.451703496929	0.9829228322713583	0.596,0.624	0.652,0.628,0.603	-0.018
19774	"ENSG00000082898.19"	"XPO1"	chr2	-	61526419	61526521	61533771	61533903	61522610	61522683	61537561	61537587	19774	679,464	872,547	682,567,359	786,623,460	281	251	0.627759007134	1.0	0.41,0.431	0.437,0.448,0.411	-0.012
19775	"ENSG00000170004.19"	"CHD3"	chr17	+	7905099	7905165	7905620	7905706	7904128	7904619	7905855	7905989	19775	348,199	358,238	379,334,234	418,349,273	215	235	1	1.0	0.515,0.478	0.498,0.511,0.484	-0.001
19777	"ENSG00000253917.5"	"ENSG00000253917"	chr4	-	3917820	3917901	3921627	3921782	3915086	3915272	3924070	3924267	19777	1,0	0,2	2,1,0	0,0,0	298	230	1	1.0	1.0,0.0	1.0,1.0,NA	-0.5
19779	"ENSG00000253917.5"	"ENSG00000253917"	chr4	-	3924070	3924267	3951138	3951219	3921382	3921782	3953110	3953173	19779	4,11	1,2	14,9,14	7,1,2	230	298	0.714624632325	1.0	0.838,0.877	0.722,0.921,0.901	0.009
19780	"ENSG00000253917.5"	"ENSG00000253917"	chr4	-	3948089	3948220	3951138	3951219	3924070	3924267	3953110	3953173	19780	4,11	13,6	14,9,14	28,36,14	230	280	0.492072362147	1.0	0.273,0.691	0.378,0.233,0.549	0.095
19783	"ENSG00000286619.1"	"PM20D1-AS1"	chr1	+	205864132	205864257	205882514	205882549	205862444	205862598	205891155	205891309	19783	2,0	1,0	6,2,1	0,0,1	274	184	1	1.0	0.573,NA	1.0,1.0,0.402	-0.228
19795	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195661755	195661841	195662570	195662733	195658051	195658165	195664085	195664250	19795	0,0	31,36	0,2,1	67,62,47	235	298	1	1.0	0.0,0.0	0.0,0.039,0.026	-0.022
19796	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195663623	195663767	195664085	195664250	195662570	195662733	195666065	195666781	19796	0,0	123,96	0,1,3	228,191,139	293	298	1	1.0	0.0,0.0	0.0,0.005,0.021	-0.009
19797	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195663623	195663767	195664089	195664250	195662570	195662733	195666065	195666781	19797	0,0	93,60	0,1,3	162,129,92	293	298	1	1.0	0.0,0.0	0.0,0.008,0.032	-0.013
19798	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195685817	195685939	195686603	195686718	195683749	195683865	195688532	195688797	19798	23,29	0,0	68,56,68	0,0,1	271	264	1	1.0	1.0,1.0	1.0,1.0,0.985	0.005
19799	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195685817	195685939	195686606	195686718	195683751	195683865	195688532	195688871	19799	23,29	0,0	68,56,68	0,0,1	271	261	1	1.0	1.0,1.0	1.0,1.0,0.985	0.005
19800	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195688532	195688797	195699029	195699207	195683751	195683865	195708133	195708268	19800	32,25	11,14	61,51,42	17,36,15	298	298	0.938355466111	1.0	0.744,0.641	0.782,0.586,0.737	-0.009
19801	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195689338	195689438	195696360	195696589	195688532	195688797	195699029	195699207	19801	61,37	38,17	118,107,54	116,88,56	249	298	0.012010479251	0.17177715857817497	0.658,0.723	0.549,0.593,0.536	0.131
19802	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195689338	195689438	195701379	195701432	195688532	195688797	195708133	195708435	19802	63,31	0,0	95,72,51	0,0,2	249	202	1	1.0	1.0,1.0	1.0,1.0,0.954	0.015
19803	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195689338	195689438	195701379	195701669	195688532	195688797	195708133	195708841	19803	63,31	35,27	95,72,51	51,47,56	249	298	0.775230445061	1.0	0.683,0.579	0.69,0.647,0.522	0.011
19804	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195689338	195689438	195701379	195701495	195688532	195688797	195708137	195708435	19804	42,25	0,0	84,62,43	1,0,0	249	265	1	1.0	1.0,1.0	0.989,1.0,1.0	0.004
19805	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195696360	195696589	195708133	195708268	195689338	195689438	195708746	195708841	19805	4,8	64,31	54,28,8	41,33,39	298	284	0.00027254084627	0.015124592538474875	0.056,0.197	0.557,0.447,0.164	-0.263
19806	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195696360	195696589	195708133	195708435	195689338	195689438	195708746	195708841	19806	4,8	32,9	54,28,8	31,28,14	298	298	0.0273258824867	0.27988390091751686	0.111,0.471	0.635,0.5,0.364	-0.209
19807	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195696360	195696589	195708137	195708435	195689338	195689438	195708746	195708841	19807	4,8	12,3	54,28,8	21,18,7	298	298	0.28950599504	0.834559392400049	0.25,0.727	0.72,0.609,0.533	-0.132
19809	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195701379	195701495	195708133	195708435	195699029	195699207	195708746	195708807	19809	3,10	22,14	8,8,9	37,49,22	265	298	0.507836266781	1.0	0.133,0.445	0.196,0.155,0.315	0.067
19810	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195717913	195718196	195729342	195729551	195708746	195708841	195729647	195729739	19810	0,0	2,0	0,2,0	0,0,0	298	298	1	1.0	0.0,NA	NA,1.0,NA	-1.0
19811	"ENSG00000242086.9"	"MUC20-OT1"	chr3	+	195718026	195718196	195729342	195729551	195708746	195708841	195729647	195729739	19811	2,1	2,0	1,0,2	0,0,0	298	298	1	1.0	0.5,1.0	1.0,NA,1.0	-0.25
19812	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194412198	194413839	194419878	194419967	194403172	194406116	194425341	194425529	19812	40,38	91,72	84,74,51	119,121,67	238	298	0.0553047160416	0.4074182295997054	0.355,0.398	0.469,0.434,0.488	-0.087
19813	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194412198	194413839	194425341	194425529	194403172	194406116	194427074	194427252	19813	152,145	89,70	244,268,151	116,120,62	298	298	0.247053399667	0.7849045534571842	0.631,0.674	0.678,0.691,0.709	-0.04
19814	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194413758	194413839	194419878	194419967	194402671	194406116	194425341	194425529	19814	40,38	79,69	84,74,51	169,129,90	238	230	0.874929394775	1.0	0.329,0.347	0.324,0.357,0.354	-0.007
19815	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194413758	194413839	194425341	194425529	194402671	194406116	194427074	194427252	19815	152,145	77,63	244,268,151	162,125,84	298	230	0.263700791882	0.8074401545800958	0.604,0.64	0.538,0.623,0.581	0.041
19816	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194419878	194419967	194425341	194425529	194412198	194413839	194427074	194427252	19816	154,148	117,79	253,274,158	162,149,97	298	238	0.640166721367	1.0	0.512,0.599	0.555,0.595,0.565	-0.016
19817	"ENSG00000133657.17"	"ATP13A3"	chr3	-	194425341	194425529	194427074	194427252	194419878	194419967	194428844	194428917	19817	231,151	82,79	385,306,190	142,131,82	298	298	0.756752283902	1.0	0.738,0.657	0.731,0.7,0.699	-0.012
19818	"ENSG00000065621.15"	"GSTO2"	chr10	+	104275225	104275334	104297577	104297684	104274684	104274949	104299127	104299417	19818	4,1	35,32	6,7,4	53,20,10	258	256	0.0243634577364	0.2625418074205973	0.102,0.03	0.101,0.258,0.284	-0.148
19819	"ENSG00000065621.15"	"GSTO2"	chr10	+	104277893	104278116	104297577	104297684	104274897	104274949	104299127	104299414	19819	1,2	35,32	2,1,2	53,20,10	298	256	0.88392709723	1.0	0.024,0.051	0.031,0.041,0.147	-0.035
19820	"ENSG00000065621.15"	"GSTO2"	chr10	+	104277893	104278116	104297577	104297684	104275161	104275334	104299127	104304945	19820	55,25	33,34	30,38,15	53,20,10	298	256	0.964104558068	1.0	0.589,0.387	0.327,0.62,0.563	-0.015
19821	"ENSG00000164125.16"	"GASK1B"	chr4	-	158130785	158131012	158155610	158155825	158124473	158127614	158170465	158171599	19821	48,37	97,72	94,90,50	111,128,60	298	298	0.013817616494	0.18729632161696852	0.331,0.339	0.459,0.413,0.455	-0.107
19822	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94497054	94497172	94507266	94507347	94493364	94493447	94510090	94510179	19822	68,40	25,9	57,47,28	21,14,22	267	230	0.270746055642	0.814892849544533	0.701,0.793	0.7,0.743,0.523	0.092
19823	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94500220	94500327	94507266	94507347	94497054	94497172	94510090	94510179	19823	59,20	26,10	56,35,25	23,14,22	256	230	0.692595781633	1.0	0.671,0.642	0.686,0.692,0.505	0.029
19824	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94507266	94507347	94510090	94510179	94500220	94500327	94511582	94511654	19824	22,17	40,14	21,17,12	22,34,25	230	238	0.549573232175	1.0	0.363,0.557	0.497,0.341,0.332	0.07
19825	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94510090	94510179	94511582	94511654	94507266	94507347	94521954	94522083	19825	22,17	19,25	23,27,21	26,24,23	238	221	0.757444308334	1.0	0.518,0.387	0.451,0.511,0.459	-0.021
19826	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94511582	94511654	94521954	94522083	94510090	94510179	94522343	94522453	19826	34,9	51,38	19,17,19	40,31,18	221	278	0.329750533467	0.8791570797172227	0.456,0.23	0.374,0.408,0.57	-0.108
19827	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94521954	94522083	94522343	94522453	94511582	94511654	94531201	94531460	19827	45,30	27,30	44,47,36	35,33,24	278	259	0.830150237019	1.0	0.608,0.482	0.539,0.57,0.583	-0.019
19828	"ENSG00000108239.9"	"TBC1D12"	chr10	+	94522343	94522453	94531201	94531460	94521954	94522083	94533027	94536332	19828	35,26	41,28	25,14,16	57,29,22	259	298	0.0408619757399	0.34600054532086316	0.496,0.517	0.335,0.357,0.456	0.124
19830	"ENSG00000100802.15"	"C14orf93"	chr14	-	23000958	23001037	23005064	23005130	22999044	22999362	23010016	23010143	19830	3,0	0,1	0,0,0	1,0,2	215	228	1	1.0	1.0,0.0	0.0,NA,0.0	0.5
19831	"ENSG00000057663.16"	"ATG5"	chr6	-	106248149	106248244	106279660	106279823	106201971	106202089	106293027	106293106	19831	188,177	218,160	129,162,79	181,130,81	298	244	0.893081122139	1.0	0.414,0.475	0.369,0.505,0.444	0.005
19832	"ENSG00000057663.16"	"ATG5"	chr6	-	106279660	106279823	106293027	106293106	106248149	106248244	106308363	106308491	19832	82,64	268,213	54,53,35	173,141,84	228	298	0.318523083155	0.8676444579116958	0.286,0.282	0.29,0.329,0.353	-0.04
19833	"ENSG00000057663.16"	"ATG5"	chr6	-	106279660	106279823	106293027	106293106	106248149	106248244	106316100	106316266	19833	29,21	271,214	31,29,15	175,139,84	228	298	0.00514121328465	0.10484520356545525	0.123,0.114	0.188,0.214,0.189	-0.078
19834	"ENSG00000057663.16"	"ATG5"	chr6	-	106293027	106293106	106308363	106308491	106279660	106279823	106316100	106316266	19834	207,130	166,143	152,130,79	124,144,64	277	228	0.916363541414	1.0	0.507,0.428	0.502,0.426,0.504	-0.01
19835	"ENSG00000057663.16"	"ATG5"	chr6	-	106293027	106293106	106316100	106316266	106279660	106279823	106325525	106325678	19835	134,77	105,93	92,64,48	68,86,36	298	228	0.854889217812	1.0	0.494,0.388	0.509,0.363,0.505	-0.018
19837	"ENSG00000108523.16"	"RNF167"	chr17	+	4942850	4942941	4943178	4943284	4942576	4942664	4943425	4943519	19837	448,345	1003,802	416,370,258	956,823,583	240	255	0.943136912444	1.0	0.322,0.314	0.316,0.323,0.32	-0.002
19840	"ENSG00000215252.12"	"GOLGA8B"	chr15	-	34546934	34546982	34551137	34551276	34545377	34545426	34552894	34553091	19840	50,37	35,25	141,130,86	82,105,68	288	197	0.857508731791	1.0	0.494,0.503	0.54,0.459,0.464	0.011
19841	"ENSG00000215252.12"	"GOLGA8B"	chr15	-	34551137	34551276	34552894	34553091	34546934	34546982	34553744	34553956	19841	69,43	105,71	111,115,82	242,246,153	298	288	0.106507046032	0.5533312730858914	0.388,0.369	0.307,0.311,0.341	0.059
19842	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48953555	48953790	48963829	48963898	48952704	48952884	48965871	48966023	19842	607,406	127,89	835,700,505	217,160,119	298	218	0.328477244227	0.8783843298864051	0.778,0.769	0.738,0.762,0.756	0.021
19843	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48963829	48963898	48965871	48966023	48953555	48953790	48969146	48969277	19843	179,98	520,318	272,235,166	683,550,394	218	298	0.058112018863	0.41956034652357255	0.32,0.296	0.352,0.369,0.365	-0.054
19844	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48965871	48966023	48969146	48969277	48963829	48963898	48971119	48971354	19844	349,229	552,311	517,393,283	679,502,373	298	280	0.27071425664	0.814892849544533	0.373,0.409	0.417,0.424,0.416	-0.028
19845	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48965874	48966023	48969146	48969277	48963829	48963898	48971119	48971354	19845	109,88	552,311	187,128,106	679,502,373	298	280	0.242664312733	0.77968822047579	0.156,0.21	0.206,0.193,0.211	-0.02
19846	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48965877	48966023	48969146	48969277	48963829	48963898	48971119	48971354	19846	1,5	552,311	1,0,2	679,502,373	295	280	1	1.0	0.002,0.015	0.001,0.0,0.005	0.007
19847	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48971119	48971354	48974765	48974874	48969146	48969277	48976015	48976199	19847	617,362	355,286	778,598,432	536,469,315	298	258	0.461791940855	0.9903002884068379	0.601,0.523	0.557,0.525,0.543	0.02
19848	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48972325	48972425	48974765	48974874	48971119	48971354	48976015	48976199	19848	268,198	365,289	446,256,209	553,478,316	249	258	0.583529867321	1.0	0.432,0.415	0.455,0.357,0.407	0.017
19849	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	48973144	48973284	48974765	48974874	48972325	48972425	48976015	48976199	19849	402,308	355,286	597,389,317	535,470,315	289	258	0.283816351396	0.8284906454574845	0.503,0.49	0.499,0.425,0.473	0.031
19850	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	49018883	49018998	49023050	49023181	49017495	49017550	49025312	49025481	19850	376,275	440,305	507,442,295	626,465,294	264	280	0.732966341032	1.0	0.475,0.489	0.462,0.502,0.516	-0.011
19851	"ENSG00000124198.10"	"ARFGEF2"	chr20	+	49028529	49028668	49032048	49032166	49025312	49025481	49033022	49033199	19851	532,368	313,219	717,550,350	484,375,268	288	267	0.128510747666	0.5990022470226463	0.612,0.609	0.579,0.576,0.548	0.043
19852	"ENSG00000288602.1"	"C8orf44-SGK3"	chr8	+	66828653	66828703	66831253	66831311	66822371	66822459	66835762	66835846	19852	63,41	27,8	109,111,48	50,33,28	199	207	0.325321605353	0.8746450385646912	0.708,0.842	0.694,0.778,0.641	0.071
19853	"ENSG00000288602.1"	"C8orf44-SGK3"	chr8	+	66841023	66841110	66843451	66843547	66840210	66840247	66847192	66847348	19853	99,71	88,60	154,139,103	161,113,104	236	245	0.570223668968	1.0	0.539,0.551	0.498,0.561,0.507	0.023
19854	"ENSG00000288602.1"	"C8orf44-SGK3"	chr8	+	66843451	66843547	66847192	66847348	66841023	66841110	66850830	66850920	19854	85,33	113,112	152,91,71	198,120,115	245	298	0.155212516169	0.6501784963421224	0.478,0.264	0.483,0.48,0.429	-0.093
19855	"ENSG00000121022.14"	"COPS5"	chr8	-	67045811	67045960	67051229	67051341	67043078	67043317	67056518	67056560	19855	731,531	560,496	727,602,414	649,530,379	261	298	0.578406274814	1.0	0.598,0.55	0.561,0.565,0.555	0.014
19856	"ENSG00000121022.14"	"COPS5"	chr8	-	67051229	67051341	67056518	67056604	67043081	67045960	67057379	67057445	19856	556,434	723,527	585,453,395	767,580,436	235	261	0.851604084999	1.0	0.461,0.478	0.459,0.465,0.502	-0.006
19857	"ENSG00000121022.14"	"COPS5"	chr8	-	67056518	67056604	67057379	67057445	67051229	67051341	67058082	67058211	19857	494,432	590,499	613,520,350	607,538,338	215	235	0.13158387792	0.6055515489154161	0.478,0.486	0.525,0.514,0.531	-0.041
19858	"ENSG00000121022.14"	"COPS5"	chr8	-	67057379	67057445	67058082	67058211	67056518	67056604	67059210	67059445	19858	575,407	386,257	571,503,360	391,299,238	278	215	0.933352732139	1.0	0.535,0.551	0.53,0.565,0.539	-0.002
19860	"ENSG00000163913.14"	"IFT122"	chr3	+	129451913	129451972	129457921	129458015	129449870	129449937	129458598	129458677	19860	37,23	0,0	63,67,60	2,1,1	208	243	1	1.0	1.0,1.0	0.974,0.987,0.986	0.018
19861	"ENSG00000163913.14"	"IFT122"	chr3	+	129451913	129451998	129457921	129458015	129449870	129449937	129458598	129458677	19861	165,95	0,0	231,289,164	2,1,1	234	243	1	1.0	1.0,1.0	0.992,0.997,0.994	0.006
19862	"ENSG00000163913.14"	"IFT122"	chr3	+	129451913	129451998	129458598	129458677	129449870	129449937	129461227	129461304	19862	54,37	54,36	87,112,74	64,61,39	234	228	0.013405807569	0.18343152676242527	0.494,0.5	0.57,0.641,0.649	-0.123
19863	"ENSG00000163913.14"	"IFT122"	chr3	+	129451913	129451998	129463559	129463626	129449870	129449937	129469341	129469417	19863	54,37	3,2	86,104,72	5,7,0	234	216	0.636307621803	1.0	0.943,0.945	0.941,0.932,1.0	-0.014
19864	"ENSG00000163913.14"	"IFT122"	chr3	+	129455886	129456078	129456113	129456264	129451913	129451998	129458598	129458677	19864	0,1	2,2	4,5,0	4,9,5	298	298	0.00880017912013	0.14479385624618854	0.0,0.333	0.5,0.357,0.0	-0.119
19865	"ENSG00000163913.14"	"IFT122"	chr3	+	129455886	129456078	129457921	129458015	129451913	129451998	129458598	129458677	19865	0,1	0,0	4,5,0	2,0,1	298	243	1	1.0	NA,1.0	0.62,1.0,0.0	0.46
19866	"ENSG00000163913.14"	"IFT122"	chr3	+	129456113	129456264	129457921	129458015	129451913	129451998	129458598	129458677	19866	2,2	0,0	4,9,5	2,0,1	298	243	1	1.0	1.0,1.0	0.62,1.0,0.803	0.192
19867	"ENSG00000163913.14"	"IFT122"	chr3	+	129456113	129456264	129458598	129458677	129451913	129451998	129463559	129463626	19867	0,0	80,38	0,7,0	89,132,70	298	228	0.622073594162	1.0	0.0,0.0	0.0,0.039,0.0	-0.013
19868	"ENSG00000163913.14"	"IFT122"	chr3	+	129456113	129456264	129461227	129461304	129451913	129451998	129463559	129463626	19868	0,0	84,53	0,7,0	110,112,84	298	226	0.626940227072	1.0	0.0,0.0	0.0,0.045,0.0	-0.015
19869	"ENSG00000163913.14"	"IFT122"	chr3	+	129458598	129458677	129461227	129461304	129451913	129451998	129463559	129463626	19869	80,38	84,53	89,132,70	110,112,84	228	226	0.601769733858	1.0	0.486,0.415	0.445,0.539,0.452	-0.028
19870	"ENSG00000163913.14"	"IFT122"	chr3	+	129476314	129476372	129476425	129476506	129469341	129469417	129476662	129476801	19870	68,44	77,38	82,89,65	82,76,66	207	230	0.723897356641	1.0	0.495,0.563	0.526,0.565,0.523	-0.009
